"V1" "V2"
3.5 3.5
1.72884911837737 0.655008541652933
1.78934242870182 0.690096341499199
1.91724420027308 0.772776589566483
1.91724420027308 0.772776589566483
1.8416620278731 1.33825579541735
1.8416620278731 1.33825579541735
1.8416620278731 1.33825579541735
2.07374313156271 0.929153994780287
2.07374313156271 0.929153994780287
2.07374313156271 0.929153994780287
2.07374313156271 0.929153994780287
2.07374313156271 0.929153994780287
2.07374313156271 0.929153994780287
2.07374313156271 0.929153994780287
2.07374313156271 0.929153994780287
1.9747695794284 1.0677732780701
1.9747695794284 1.0677732780701
1.9747695794284 1.0677732780701
1.9747695794284 1.0677732780701
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.97907482252294 1.04484954379092
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 1.0090647392069
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
1.9907242255468 1.0323846086833
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
1.99672851000163 0.978661773070251
2.01979402441776 0.978135305602372
2.01979402441776 0.978135305602372
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
2.011483504192 0.98049046915649
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
2.011483504192 0.98049046915649
2.01311449457594 0.98946513863397
2.011483504192 0.98049046915649
2.011483504192 0.98049046915649
2.00298855509727 1.01077901406121
1.9842036811918 1.01534208795958
2.01311449457594 0.98946513863397
2.011483504192 0.98049046915649
2.011483504192 0.98049046915649
2.00298855509727 1.01077901406121
2.011483504192 0.98049046915649
2.01311449457594 0.98946513863397
2.01311449457594 0.98946513863397
1.9842036811918 1.01534208795958
1.9842036811918 1.01534208795958
2.011483504192 0.98049046915649
2.011483504192 0.98049046915649
1.9842036811918 1.01534208795958
2.011483504192 0.98946513863397
2.011483504192 0.98946513863397
2.011483504192 0.98946513863397
1.9842036811918 1.01534208795958
2.011483504192 0.98946513863397
2.011483504192 0.98946513863397
1.9842036811918 1.01534208795958
1.9842036811918 1.01534208795958
2.011483504192 0.98946513863397
1.9842036811918 1.01534208795958
1.9842036811918 1.01534208795958
2.011483504192 0.98946513863397
1.9842036811918 1.01534208795958
1.9842036811918 1.01534208795958
2.011483504192 0.98946513863397
2.011483504192 0.98946513863397
2.011483504192 0.98946513863397
2.011483504192 0.98946513863397
2.011483504192 0.98946513863397
2.00607432252628 0.989421439405544
2.00607432252628 0.989421439405544
2.00607432252628 0.989421439405544
2.00607432252628 0.989421439405544
2.00607432252628 0.989421439405544
2.00298855509727 0.999655690982907
2.00607432252628 0.989421439405544
2.00298855509727 0.999655690982907
1.984998850063 1.01253592451137
2.00607432252628 0.989421439405544
1.98659740060381 1.00803060449875
1.98659740060381 1.00803060449875
1.984998850063 1.01077901406121
1.98659740060381 1.00803060449875
1.98659740060381 1.00803060449875
1.98659740060381 1.00803060449875
1.98659740060381 1.00803060449875
1.98659740060381 1.00803060449875
1.9907242255468 1.01024548687991
1.9907242255468 1.01024548687991
1.9907242255468 1.01024548687991
1.9907242255468 1.01024548687991
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
2.00607432252628 0.98980296335229
2.00607432252628 0.98980296335229
2.00607432252628 0.98980296335229
2.00607432252628 0.98980296335229
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
1.9907242255468 1.01024548687991
2.00298855509727 0.999655690982907
2.00607432252628 0.98980296335229
1.9907242255468 1.01024548687991
2.00298855509727 0.999655690982907
2.00607432252628 0.98980296335229
2.00298855509727 0.999655690982907
2.00298855509727 0.999655690982907
1.9907242255468 1.01024548687991
1.9907242255468 1.01024548687991
1.9907242255468 1.01024548687991
1.9907242255468 1.01024548687991
2.00607432252628 0.98980296335229
2.00607432252628 0.98980296335229
