"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"14",11.6792920096091,-31.8897576523541,3.53509079139496,-2.77647763306295,3.04648532265185,1.95284819570741,3.27393207521579,-29.2698767266081,10.4101182208812,-48.5103675361393,3.04827001085447,1.94378374983535,15.4815071618329,-35.2252165802766,10.3799819758403,11.0223727834393,4.77006298929674,-23.365510933867,4.6086543690856,3.84441742811788
"15",11.6773036417992,-32.3381053822954,3.41427867686991,-2.66173962672,3.04648532265185,1.95284819570741,2.85448643217418,-28.4104769717459,9.99530574147796,-47.4372142401049,3.04827001085447,1.94378374983535,15.4926606387412,-35.6454691025217,10.3799819758403,11.0223727834393,4.53363787013447,-23.1689794750966,4.6086543690856,3.84441742811788
"16",12.0509158960952,-33.6900041706833,3.96865478977156,-4.3822634957356,3.04648532265185,1.95284819570741,2.43956828313027,-27.2251884967841,9.78018954543255,-46.59562027789,3.04827001085447,1.94378374983535,14.8527798413727,-34.2601989903827,10.3799819758403,11.0223727834393,4.04334353180095,-22.1192575635422,4.6086543690856,3.84441742811788
"17",11.2455559319296,-31.881639429771,3.63823234903352,-2.99355633913294,3.04648532265185,1.95284819570741,2.95146830337477,-28.5756595807492,9.35608356339933,-45.3800413680181,3.04827001085447,1.94378374983535,15.3896806817868,-35.9475376441776,10.3799819758403,11.0223727834393,4.00863584033201,-21.5794540913851,4.6086543690856,3.84441742811788
"18",11.6304928054135,-33.0265851086891,4.20748493347424,-4.56711257027094,3.04648532265185,1.95284819570741,2.79460419365059,-27.9398694152354,9.76252980910374,-46.3039483241091,3.04827001085447,1.94378374983535,15.1727205864071,-35.4584541783962,10.3799819758403,11.0223727834393,4.52087913211466,-23.1103196321951,4.6086543690856,3.84441742811788
"19",11.4654153360026,-32.8627534541825,4.22816571721249,-4.68647742371386,3.04648532265185,1.95284819570741,3.25269569202724,-29.1223371705119,9.64075734457719,-46.0300739128606,3.04827001085447,1.94378374983535,14.4672420140049,-33.5504343925473,10.3799819758403,11.0223727834393,5.22438446551343,-25.2107039959868,4.6086543690856,3.84441742811788
"20",10.9774829180351,-31.223270466109,3.67192607784317,-3.45496783933019,3.04648532265185,1.95284819570741,4.10267182360836,-31.4815983269173,9.81173142381948,-46.6327745360122,3.04827001085447,1.94378374983535,14.4860325673574,-33.3056041977931,10.3799819758403,11.0223727834393,5.76746256684349,-26.7851706683656,4.6086543690856,3.84441742811788
"21",11.0046214718604,-31.8775118578763,4.09261531801839,-4.405875746134,3.04648532265185,1.95284819570741,4.04081278416987,-31.3958464755127,9.56701530081984,-46.5268795110432,3.04827001085447,1.94378374983535,14.7606850611175,-33.4841170351736,10.3799819758403,11.0223727834393,5.01074072272175,-24.8704346823815,4.6086543690856,3.84441742811788
"22",10.5808427493503,-30.6388174246105,3.68097362017639,-2.90216666742954,3.04648532265185,1.95284819570741,4.27647981244788,-31.8228197696138,9.42459211399378,-46.3168433173851,3.04827001085447,1.94378374983535,14.0488132685773,-31.6024052737501,10.3799819758403,11.0223727834393,5.15101669662518,-25.4587584575847,4.6086543690856,3.84441742811788
"23",10.3597910199203,-30.6875712866898,3.93392038046341,-3.97945820706797,3.04648532265185,1.95284819570741,4.93831880477514,-33.2793619339823,9.62978977109474,-47.0370064603276,3.04827001085447,1.94378374983535,13.9123979522585,-31.8610305611133,10.3799819758403,11.0223727834393,4.87694636438466,-25.0193254240225,4.6086543690856,3.84441742811788
"24",10.5025045178317,-31.1351946772633,3.66243680093199,-3.16273966125759,3.04648532265185,1.95284819570741,5.78167176079763,-35.6272718895889,9.16472591712272,-45.5876278676719,3.04827001085447,1.94378374983535,13.8522724333838,-31.842717514911,10.3799819758403,11.0223727834393,4.58407211614458,-24.2227711217572,4.6086543690856,3.84441742811788
"25",10.8756698490734,-31.646275639441,3.41010097954871,-2.37041356489396,3.04648532265185,1.95284819570741,5.98182786117605,-35.7142993758329,9.3015487262653,-45.8300149535753,3.04827001085447,1.94378374983535,13.8236779516127,-31.9808378503782,10.3799819758403,11.0223727834393,4.21971356733373,-23.291494500017,4.6178560920992,3.82868460438519
"26",10.3590873667028,-30.0321282295379,3.20406778543396,-1.75893548945943,3.04648532265185,1.95284819570741,5.46732439855461,-34.2678933223064,9.37730817505239,-45.9368324658554,3.04827001085447,1.94378374983535,12.9626795308982,-29.3228607664372,10.3799819758403,11.0223727834393,4.33730098666604,-23.5037860961421,4.6178560920992,3.82868460438519
"27",10.0150962832688,-29.3734320925116,3.29615487751899,-1.7687406839394,3.04648532265185,1.95284819570741,5.32844987215813,-34.3680837402682,9.10472141030911,-45.1945343234273,3.04827001085447,1.94378374983535,12.8151667169048,-28.565173227082,10.3799819758403,11.0223727834393,5.16604949993955,-25.739791926524,4.6178560920992,3.82868460438519
"28",10.4477736042194,-31.1051275479367,2.85109910625387,-0.317991239334478,3.04648532265185,1.95284819570741,5.36453464741071,-34.4156345672015,9.01925499549434,-44.7656385228685,3.04827001085447,1.94378374983535,12.5106639017711,-28.0196109109511,10.3799819758403,11.0223727834393,5.36187662611863,-26.4951092937187,4.6178560920992,3.82868460438519
"29",10.9529810016975,-31.9420483464238,2.72198532598676,0.184050013693085,3.04648532265185,1.95284819570741,5.71835067972688,-35.3887208644949,8.47706364937895,-43.3127234496697,3.04827001085447,1.94378374983535,12.2933813507274,-27.3024905461317,10.3799819758403,11.0223727834393,5.46298093895473,-26.7039483148167,4.6178560920992,3.82868460438519
"30",10.865624911828,-31.7036748512727,2.61276684484212,0.561875324654876,3.04648532265185,1.95284819570741,6.51361616660339,-37.4033022657502,8.73645696917407,-43.7662947443169,3.04827001085447,1.94378374983535,12.4645796855521,-27.2401964687321,10.3799819758403,11.0223727834393,5.40538629464687,-26.5104194520013,4.6178560920992,3.82868460438519
"31",10.4026867786887,-30.3975542359659,2.5963862112518,0.623828465702717,3.04648532265185,1.95284819570741,6.55767457117498,-37.0325716470196,9.12820483104876,-45.1061664498928,3.04827001085447,1.94378374983535,12.4207445337616,-26.9155712850115,10.3799819758403,11.0223727834393,5.88038444002579,-27.843360775658,4.6178560920992,3.82868460438519
"32",9.94014868846602,-29.0498930603745,2.57046411890043,0.63698327879591,3.04648532265185,1.95284819570741,6.73339645734747,-37.6534980004153,8.80453783269147,-44.0359914475527,3.04827001085447,1.94378374983535,12.0332385807217,-25.8577521523897,10.3799819758403,11.0223727834393,6.06634689336439,-28.3682650492232,4.6178560920992,3.82868460438519
"33",10.4336755040212,-30.392114696659,2.57046411890043,0.63698327879591,3.04648532265185,1.95284819570741,7.27676141626457,-39.1748338965856,8.27957307766983,-42.6110723220675,3.04827001085447,1.94378374983535,12.730933760471,-27.8028447050404,10.3799819758403,11.0223727834393,6.02006460760445,-28.1866805009383,4.6178560920992,3.82868460438519
"34",11.017884138943,-31.4805781491926,2.83455286260867,-0.179899996546011,3.04648532265185,1.95284819570741,7.27837150011429,-39.2228099574069,8.34555422862868,-42.168974811229,3.04827001085447,1.94378374983535,12.8689443252144,-28.4565195649321,10.3799819758403,11.0223727834393,5.73335005847498,-27.645584031499,4.6178560920992,3.82868460438519
"35",11.5588087342056,-32.7710318098983,2.83419482063645,-0.159965701765511,3.04648532265185,1.95284819570741,7.46539354427372,-39.5724885614578,8.27231032418913,-41.802844962566,3.04827001085447,1.94378374983535,12.9529216183272,-28.8533753436618,10.3799819758403,11.0223727834393,5.80355654761085,-28.0186141046293,4.6178560920992,3.82868460438519
"36",11.5169066501528,-32.6903074915482,3.09786235682589,-1.20518267927708,3.04648532265185,1.95284819570741,7.30291999553582,-38.5153732884311,7.99277648827245,-40.8754671885532,3.04827001085447,1.94378374983535,13.32897540029,-30.2506392418586,10.3799819758403,11.0223727834393,5.99019167839138,-28.7674944864184,4.6178560920992,3.82868460438519
"37",11.3549067926451,-32.4430915479173,2.70282814106447,-0.54777735719739,3.04648532265185,1.95284819570741,7.69728322977285,-39.2868689881508,9.04720530789984,-43.5396780379397,3.04827001085447,1.94378374983535,13.3063916832661,-30.1358439101594,10.3799819758403,11.0223727834393,5.89126796161139,-28.4313769461592,4.6178560920992,3.82868460438519
"38",12.2650998602458,-34.7015884110987,2.00995072221564,0.911061913498122,3.04648532265185,1.95284819570741,7.99875395328771,-40.0092217024237,9.31514757834319,-44.5594059672696,3.04827001085447,1.94378374983535,12.7187624208292,-28.8361008534191,10.3842832340301,11.0044839224247,6.12392594680671,-29.3875841509199,4.6178560920992,3.82868460438519
"39",12.0003167687669,-34.1154667255948,2.01818738268207,0.952844718504641,3.04648532265185,1.95284819570741,8.51500418733518,-41.5359011618401,9.47254145668137,-44.5402768636855,3.04827001085447,1.94378374983535,12.8037819104413,-29.2738827010009,10.3842832340301,11.0044839224247,6.1381802677811,-29.5802230106617,4.60725096121916,3.83058010225757
"40",11.996469815102,-34.1301925912609,1.98934429793777,1.01118507540703,3.04648532265185,1.95284819570741,9.09718595541484,-43.272549895442,9.16015943237017,-44.1725283953665,3.04827001085447,1.94378374983535,12.4303121280872,-28.1493116176844,10.3842832340301,11.0044839224247,6.62890644689034,-31.2012813011729,4.60725096121916,3.83058010225757
"41",11.6810060902489,-33.1173399630711,1.98934429793777,1.01118507540703,3.04648532265185,1.95284819570741,9.42309131012315,-44.3757926595098,8.98669091328847,-43.8119319734703,3.04827001085447,1.94378374983535,13.5861425688523,-30.6442827806441,10.3842832340301,11.0044839224247,6.19324265600604,-29.7173796543669,4.60725096121916,3.83058010225757
"42",12.0550721425558,-34.3026432435378,1.98934429793777,1.01118507540703,3.04663376334318,1.9531323495581,8.82271535534705,-43.1195481326499,9.30016209901162,-44.6899488808818,3.04827001085447,1.94378374983535,13.9844966532912,-31.5087630267517,10.3842832340301,11.0044839224247,5.4125429683163,-27.6288253723404,4.60725096121916,3.83058010225757
"43",11.8596771690231,-33.584247191279,1.98934429793777,1.01118507540703,3.04663376334318,1.9531323495581,8.67349160621166,-42.73594389414,8.71724884706301,-42.9722777573112,3.04827001085447,1.94378374983535,13.4640174636781,-30.1259076800602,10.3842832340301,11.0044839224247,5.6965498966286,-28.0954183832934,4.60725096121916,3.83058010225757
"44",12.083377021629,-34.3629423426066,1.98934429793777,1.01118507540703,3.04663376334318,1.9531323495581,8.7609171283871,-42.982754228253,8.39116489690686,-41.8510715704143,3.04827001085447,1.94378374983535,12.938340969216,-28.8604817486826,10.3910458437187,10.9891594450958,6.31603592282211,-29.7311478442237,4.60725096121916,3.83058010225757
"45",12.5035032763533,-35.4847396037398,1.98934429793777,1.01118507540703,3.04663376334318,1.9531323495581,8.09432341421336,-41.0751194037659,8.59516930906495,-42.076473030457,3.04827001085447,1.94378374983535,12.4027938146133,-27.2610830845059,10.392966896653,10.9770903589034,5.97510797370016,-28.9999682216226,4.60725096121916,3.83058010225757
"46",12.5611284422069,-35.4673230197001,1.98934429793777,1.01118507540703,3.04663376334318,1.9531323495581,8.12852991082792,-40.8283868426931,8.6192071673801,-42.5451610555117,3.04827001085447,1.94378374983535,12.7046726347065,-28.2598981024047,10.392966896653,10.9770903589034,5.93922114928057,-28.8229800330775,4.60725096121916,3.83058010225757
"47",12.7822077184478,-36.2885275262331,1.98934429793777,1.01118507540703,3.04663376334318,1.9531323495581,7.4930360430204,-38.9719463012846,9.08783312652478,-43.9778841638304,3.04827001085447,1.94378374983535,12.5818531937092,-27.84518338864,10.392966896653,10.9770903589034,6.51636323209337,-30.8528531008829,4.60725096121916,3.83058010225757
"48",12.7495338047151,-36.3699553063889,2.01327141390048,0.980005814402904,3.04663376334318,1.9531323495581,6.69083630092653,-36.4306680620885,9.8672074965316,-46.3072305778706,3.04827001085447,1.94378374983535,13.1883377345551,-28.8561339700347,10.392966896653,10.9770903589034,5.94097366072425,-29.3514945842261,4.60725096121916,3.83058010225757
"49",12.7133692099924,-36.3023728011985,2.01327141390048,0.980005814402904,3.04663376334318,1.9531323495581,6.69349395944005,-36.0934541194573,9.82963367679135,-45.8188128330927,3.04827001085447,1.94378374983535,14.2362494901264,-31.8908140398428,10.392966896653,10.9770903589034,5.56203969631993,-28.1575701608129,4.60725096121916,3.83058010225757
"50",12.7110920736129,-36.096940145431,2.01327141390048,0.980005814402904,3.04663376334318,1.9531323495581,6.59237191181226,-35.549199909971,9.67548368488584,-45.6350916695396,3.04827001085447,1.94378374983535,13.789176008154,-30.9887692892849,10.392966896653,10.9770903589034,6.20144738432518,-29.647206283007,4.60725096121916,3.83058010225757
"51",12.3620054594805,-35.2692132638553,2.01327141390048,0.980005814402904,3.04663376334318,1.9531323495581,6.81223541494863,-36.5055003184694,9.43326486315014,-45.2126423437943,3.04827001085447,1.94378374983535,14.0883424128379,-32.0062247456206,10.392966896653,10.9770903589034,6.06576335292925,-29.0122777095608,4.60725096121916,3.83058010225757
"52",12.2582608659036,-34.7424885019534,2.01327141390048,0.980005814402904,3.04663376334318,1.9531323495581,7.23356453107124,-37.7255590839943,9.10843548820772,-44.2181991083135,3.04827001085447,1.94378374983535,13.1613507710919,-29.083070236809,10.392966896653,10.9770903589034,5.99226749178881,-28.8571231198163,4.60725096121916,3.83058010225757
"53",11.4691045219713,-32.630424847592,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.14086446715319,-37.3311999758099,7.9997991817066,-41.6015648237219,3.04827001085447,1.94378374983535,13.7474530627931,-30.8041553712396,10.392966896653,10.9770903589034,5.96794501449118,-28.5031030838462,4.60725096121916,3.83058010225757
"54",11.7405595452948,-33.3622588064267,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,6.80042833367266,-35.9300328948974,8.8828861392854,-44.2057670091952,3.04827001085447,1.94378374983535,13.7921160087712,-31.0552797726808,10.392966896653,10.9770903589034,6.1506214903115,-29.2457469927412,4.60725096121916,3.83058010225757
"55",11.8235970845781,-33.3937180526068,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.03419176206507,-36.8929325085744,8.8077756518876,-43.1820427086297,3.04827001085447,1.94378374983535,13.8514329165942,-30.8911911769549,10.392966896653,10.9770903589034,6.18873215549953,-29.5249261000568,4.60725096121916,3.83058010225757
"56",11.3160936581591,-31.9116987462413,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.54554526504418,-37.7221831207606,8.59993663076363,-42.5880764068944,3.04827001085447,1.94378374983535,13.9572459302313,-31.0967691066898,10.392966896653,10.9770903589034,6.04645797456207,-29.4073563006934,4.60725096121916,3.83058010225757
"57",11.1728083729135,-31.3028246032392,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.10102549697107,-36.3604102935603,8.71131765404215,-42.7526385262711,3.04827001085447,1.94378374983535,14.0119275937592,-31.2100618487071,10.392966896653,10.9770903589034,5.64924489306531,-28.6735010797597,4.60725096121916,3.83058010225757
"58",11.347762939808,-31.7965068198763,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.56080675175135,-37.8483074388889,8.89113496936877,-43.4052497971784,3.04827001085447,1.94378374983535,13.663344384694,-30.4870042764899,10.392966896653,10.9770903589034,5.12707658509247,-27.4081864745364,4.60725096121916,3.83058010225757
"59",11.6745948267864,-32.6803366127605,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.72275390293722,-38.2854454721068,8.31628381398293,-41.8574261328452,3.04827001085447,1.94378374983535,13.8058154790072,-30.9757057007267,10.392966896653,10.9770903589034,5.18657116875514,-27.4096617021029,4.62223537041872,3.80607504919945
"60",11.855301957697,-33.0059203031306,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.52118742665423,-38.1725709246725,8.97114113121278,-43.1811993664404,3.04827001085447,1.94378374983535,14.5627049922014,-33.5364620925914,10.392966896653,10.9770903589034,4.89956045290973,-26.5241494031513,4.62223537041872,3.80607504919945
"61",13.3968802754344,-37.3893679532262,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.51693730974215,-38.4160224311131,8.73057114142945,-43.0331594616798,3.04827001085447,1.94378374983535,13.948782930953,-31.4387053590748,10.392966896653,10.9770903589034,5.33681012758465,-27.755778763063,4.62223537041872,3.80607504919945
"62",13.4906128560993,-37.4346449446355,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,7.34427039066189,-37.7150721830348,8.65361315413374,-42.3234045880621,3.04827001085447,1.94378374983535,13.25247411442,-29.8857650793329,10.392966896653,10.9770903589034,5.32840541551583,-27.9494910219695,4.62223537041872,3.80607504919945
"63",13.3494472547821,-37.2421032755659,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,6.7895816354161,-36.1471513100706,8.82050041895667,-43.026597343366,3.04827001085447,1.94378374983535,12.8653193051627,-29.1424488974107,10.392966896653,10.9770903589034,5.43617041294247,-28.1502979434941,4.62223537041872,3.80607504919945
"64",13.4326054578359,-37.4877651390224,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,6.86106589031512,-36.4516833857113,8.36568074925491,-41.8567078167718,3.04827001085447,1.94378374983535,13.2649611546102,-29.7209711346817,10.392966896653,10.9770903589034,5.7281619958944,-28.9051698965795,4.62223537041872,3.80607504919945
"65",13.4535255949655,-37.4910498189713,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,6.25939792671385,-34.709350684122,9.02153616268751,-43.5864185957001,3.04827001085447,1.94378374983535,12.8618052992255,-28.8031351161429,10.392966896653,10.9770903589034,6.09124457841985,-29.8792045915094,4.62223537041872,3.80607504919945
"66",13.3235324134486,-37.1897775475301,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,5.8851493177196,-33.5340457198086,8.73232539644338,-43.1345143826912,3.04827001085447,1.94378374983535,12.6963696898452,-27.8053672565847,10.392966896653,10.9770903589034,6.01508996532214,-29.7887209459375,4.62223537041872,3.80607504919945
"67",13.4614943967564,-37.9797587533557,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,5.50045525162934,-32.2580359993223,8.28929069882041,-41.1292545700821,3.04827001085447,1.94378374983535,13.1641466183649,-28.9387720061941,10.392966896653,10.9770903589034,5.81252819275606,-28.8712265562409,4.62223537041872,3.80607504919945
"68",13.0757545599367,-37.0689291522781,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,6.31359895451324,-34.5155300092754,8.40169572458056,-40.8590752021194,3.04827001085447,1.94378374983535,13.3970895204497,-29.3537490395922,10.392966896653,10.9770903589034,5.24169451917309,-27.4151290545012,4.62223537041872,3.80607504919945
"69",12.6811232911195,-35.5768690589277,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,5.98734965607618,-34.1237296313284,9.18167459590546,-43.4925436372123,3.04827001085447,1.94378374983535,13.8722868364362,-30.3402795726789,10.3761394735342,11.0323190472068,5.24991137721623,-27.7414005733584,4.62223537041872,3.80607504919945
"70",12.547385362329,-35.4438516437281,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,6.49328568657927,-35.4947434906435,9.36529798609813,-44.4152185378194,3.04827001085447,1.94378374983535,14.0469843694872,-30.7110934870361,10.3761394735342,11.0323190472068,5.15288088510345,-28.0793246179137,4.62223537041872,3.80607504919945
"71",12.7248624433808,-35.6521861395283,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,5.68730064666857,-33.4915874494095,10.4748267848557,-47.2705584429308,3.04827001085447,1.94378374983535,14.3465356815027,-31.5287134611032,10.3761394735342,11.0323190472068,5.74995511249871,-29.5548278585406,4.62223537041872,3.80607504919945
"72",12.6387477790434,-35.5429031197908,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,5.66956545380015,-34.0464971297646,10.5874912857269,-47.3095493948037,3.04827001085447,1.94378374983535,14.5440626666739,-31.8344332059055,10.3761394735342,11.0323190472068,5.92421741341846,-29.9811361714457,4.61824541735329,3.82352055194783
"73",12.8577996433584,-35.5130314714945,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,5.15945699011193,-32.7285239759547,10.9893017137729,-48.5009289799112,3.04827001085447,1.94378374983535,15.4306408788621,-33.9219863928989,10.3761394735342,11.0323190472068,6.24828739056286,-31.2899961580877,4.61824541735329,3.82352055194783
"74",13.1554792720059,-36.5416781429672,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,4.76552211632823,-32.1608486890238,10.5061820704067,-47.5787541647057,3.04827001085447,1.94378374983535,15.1845918353671,-33.2177289750329,10.3761394735342,11.0323190472068,5.53876115774332,-29.3924159411338,4.61824541735329,3.82352055194783
"75",13.3694968258179,-37.115003320666,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,4.57508593746482,-31.7520503436852,11.1520324415634,-48.7049199101305,3.04827001085447,1.94378374983535,14.9502475364067,-32.8568414863454,10.3761394735342,11.0323190472068,5.72445991478302,-29.6045381689423,4.61824541735329,3.82352055194783
"76",13.4641721817304,-37.567833752717,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,4.8653392608965,-32.5335660296161,11.6761986113028,-50.2701301771343,3.04827001085447,1.94378374983535,15.0156584858184,-33.1469491549386,10.3761394735342,11.0323190472068,6.34152713867104,-31.5284205150062,4.61824541735329,3.82352055194783
"77",13.3813581726345,-37.2771461484088,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,4.31117424748111,-31.0600584090962,11.8643494971873,-50.4972695399109,3.04827001085447,1.94378374983535,14.8498088290883,-33.0826236888854,10.3761394735342,11.0323190472068,5.69646627461657,-29.8141715265813,4.61824541735329,3.82352055194783
"78",13.6620232567132,-38.4899209957549,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,4.73991002984189,-31.9538408305884,11.7563410894486,-50.0759896845881,3.04827001085447,1.94378374983535,14.2241001791916,-31.3122962930793,10.3761394735342,11.0323190472068,6.12216880913831,-31.0738795708059,4.61824541735329,3.82352055194783
"79",13.164188189418,-36.8930046064371,2.00626941363793,0.980040435589358,3.04663376334318,1.9531323495581,5.01623940351796,-32.5862630179562,11.7632648974454,-50.2469523563821,3.04827001085447,1.94378374983535,14.8656876542564,-32.5633669424927,10.3761394735342,11.0323190472068,6.18907279676603,-31.248940207735,4.61824541735329,3.82352055194783
"80",13.6340495725785,-38.2960082686668,2.0026953291154,1.00181390007691,3.04663376334318,1.9531323495581,5.01084343747427,-32.9250589017167,11.531779745267,-49.6433533358877,3.04827001085447,1.94378374983535,14.946786262599,-32.412028770544,10.3761394735342,11.0323190472068,6.4976813968116,-32.586733765724,4.6109958847631,3.83561880316537
"81",13.4771595640731,-37.6715188677691,2.0026953291154,1.00181390007691,3.04663376334318,1.9531323495581,5.69970315625013,-34.2858186911337,11.6333296345964,-49.6738818745633,3.04827001085447,1.94378374983535,14.8463356670616,-32.0560378634885,10.3761394735342,11.0323190472068,6.54174579450246,-32.6130795124055,4.6109958847631,3.83561880316537
"82",13.5229637669208,-37.7558364087587,2.0026953291154,1.00181390007691,3.04663376334318,1.9531323495581,5.77389081149881,-33.8590137261539,11.5656489443477,-49.3448702359318,3.04827001085447,1.94378374983535,14.8907992691523,-32.1665481439539,10.3761394735342,11.0323190472068,6.90545239371076,-33.7538084091999,4.60822686563715,3.8295391446318
