"V1" "V2"
3.07499917719845 1.83705810681356
1.96765303934354 1.00244715708497
1.96765303934354 1.00244715708497
1.96765303934354 1.00244715708497
1.96765303934354 1.00244715708497
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
2.01204158075572 1.00343869292859
1.99305691016429 0.998061923813991
1.99305691016429 0.998061923813991
1.99305691016429 0.998061923813991
1.99305691016429 0.998061923813991
1.99305691016429 0.998061923813991
1.99305691016429 0.998061923813991
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99169225008715 0.999777661427902
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99644066779775 1.0092339450068
1.99169225008715 0.999777661427902
1.99644066779775 1.0092339450068
1.99169225008715 0.999777661427902
1.99169225008715 0.999777661427902
1.99644066779775 1.00950285866274
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99505137255128 0.996256520057614
1.99505137255128 0.996256520057614
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99644066779775 0.996256520057614
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99644066779775 0.996256520057614
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99644066779775 0.996256520057614
1.99505137255128 0.999777661427902
1.99644066779775 0.996256520057614
1.99505137255128 0.999777661427902
1.99644066779775 0.996256520057614
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99505137255128 0.999777661427902
1.99821321296175 0.999777661427902
1.99821321296175 0.999777661427902
1.99821321296175 0.999777661427902
1.99821321296175 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99821321296175 0.996256520057614
1.99644066779775 0.999777661427902
1.99644066779775 0.999777661427902
1.99821321296175 0.996256520057614
1.99821321296175 0.996256520057614
1.99821321296175 0.996256520057614
1.99644066779775 0.999777661427902
